id	title	old_field	label	field	ig_winner	field_num
2046	Traumasysteme in Deutschland, USA und Australien	medicine	0	medicine	0	3
1138	An unusual method of forensic human identification: use of selfie photographs.	humanities	1	neuroscience	0	4
51	Chickens Prefer Beautiful Humans.	humanities	1	neuroscience	1	4
606	Dogs Don't Need Calculus.	mathematics	1	exact_eng	0	2
575	Dr. Carl Andrew Zapffe: A Cod Proposes a Flying Interferometer	medicine	1	medicine	0	3
1931	Inhibition of oxygen scavengers realized by peritoneal macrophages: an adhesion prevention target?	medicine	0	medicine	0	3
1208	"Time-Domain Analysis of ""OM"" Mantra to Study It's [sic] Effect on Nervous System."	psychology	1	neuroscience	0	4
2960	An EM algorithm for learning sparse and overcomplete representations	neuroscience	0	neuroscience	0	4
1165	Marmite in Pernicious Anaemia	medicine	1	medicine	0	3
2125	Bioresorbable scaffold: the advent of a new era in percutaneous coronary and peripheral revascularization?	medicine	0	medicine	0	3
2890	Morphing Marilyn into Maggie dissociates physical and identity face representations in the brain	neuroscience	0	neuroscience	0	4
3405	Volume Ratio Effect of Dual Oxides With a Different Melting Point on Microstructure of High  $K_{u}$  Co80Pt20 Granular Media	exact_eng	0	exact_eng	0	2
1831	T-cell signalling: FYN keeps ITCH under control	medicine	0	medicine	0	3
1586	Knives and Gaffs: Definitions in the Deviant World of Cockfighting.	psychology	1	neuroscience	0	4
1896	Cell labeling with the positive MR contrast agent Gadofluorine M	medicine	0	medicine	0	3
1150	Ejection of a rear facing, golf cart passenger	physics	1	exact_eng	0	2
1574	Effect of weight load added to wrists on manual non-exploratory and exploratory behaviors in infants.	psychology	1	neuroscience	0	4
3365	A 10-GHz Resonant-Type LiNbO $_{3}$ Optical Modulator Array	exact_eng	0	exact_eng	0	2
1156	May I Curse a Referee? Swear Words and Consequences.	medicine	1	medicine	0	3
1131	The Sins of Sloths: The Moral Status of Fossil Megatheria in Victorian Culture	humanities	1	neuroscience	0	4
3038	Evidence for boundary-specific grouping	neuroscience	0	neuroscience	0	4
890	Influence of hand grenade weight, shape and diameter on performance and subjective handling properties in relations to ergonomic design considerations	physics	1	exact_eng	0	2
3413	Enhanced Flux Pinning Properties of MOD-Processed $ \hbox{YBa}_{2}\hbox{Cu}_{3}\hbox{O}_{7 - \delta}$ Thin Films With  $\hbox{BaZrO}_{3}$ Nanoparticles Using a Ba-Deficient Coating Solution	exact_eng	0	exact_eng	0	2
480	Speed of Some Wild Mammals	biology	1	bio_env	0	1
1374	Women doctors' purses as an unrecognized fomite.	medicine	1	medicine	0	3
3230	Cops and Robbers on diameter two graphs	exact_eng	0	exact_eng	0	2
2257	The influence of various physical parameters on anther culture of broccoli (Brassica oleracea var. italica)	bio_env	0	bio_env	0	1
2514	How ants send signals in saliva	neuroscience	0	neuroscience	0	4
77	Effects of Backward Speech and Speaker Variability in Language Discrimination by Rats	psychology	1	neuroscience	1	4
450	Some Racial Characteristics of the Spleen Weight in Man	medicine	1	medicine	0	3
790	The Problem of the Locomotive-God	psychology	1	neuroscience	0	4
1462	Dynamic Ham-Sandwich Cuts in the Plane.	mathematics	1	exact_eng	0	2
2729	The role of neuronal activity and transmitter release on synapse formation☆	neuroscience	0	neuroscience	0	4
1950	Ethanol production from xylose by Thermoanaerobacter ethanolicus in batch and continuous culture	medicine	0	medicine	0	3
2858	Inflammatory markers in late pregnancy in association with postpartum depression—A nested case-control study	neuroscience	0	neuroscience	0	4
1238	The kangaroo's tail propels and powers pentapedal locomotion	biology	1	bio_env	0	1
1284	Adaptive Individual Differences within Single Populations.	humanities	1	neuroscience	0	4
2892	Effects of orbitofrontal cortex lesions on autoshaped lever pressing and reversal learning	neuroscience	0	neuroscience	0	4
1219	Rooster attacks in childhood	medicine	1	medicine	0	3
1659	Pointing the Way: The Distribution and Evolution of Some Characters of the Finger Muscles of Frogs	humanities	1	bio_env	0	1
1889	Clinical implications of the ponderostat concept: view from the chair	medicine	0	medicine	0	3
138	What Doesn't Kill You Will Only Make You More Risk-Loving: Early-Life Disasters and CEO Behavior	psychology	1	neuroscience	1	4
1965	Scimitar syndrome: morphological diagnosis and assessment of hemodynamic significance by magnetic resonance imaging	medicine	0	medicine	0	3
2627	fMRI in the awake marmoset: Somatosensory-evoked responses, functional connectivity, and comparison with propofol anesthesia	neuroscience	0	neuroscience	0	4
985	The Edibility of Birds - Illustrated by 5 Years Experiments and Observations (1941-1946) on the Food Preferences of the Hornet Cat and Man - and Considered with Special Reference to the Theories of Adaptive Coloration.	biology	1	bio_env	0	1
2553	Long-term synaptic depression in the mammalian brain	neuroscience	0	neuroscience	0	4
459	Response of American Black Ducks to Dietary Uranium: A Proposed Substitute for Lead Shot	biology	1	bio_env	0	1
2534	Clinical perspectives: past, present, and future.	neuroscience	0	neuroscience	0	4
2524	Reply to Vroomen and de Gelder	neuroscience	0	neuroscience	0	4
310	On speaking to oneself.	psychology	1	neuroscience	0	4
1799	Inflammatory Breast Carcinoma: Pathological or Clinical Entity?	medicine	0	medicine	0	3
3036	Episodic-like memory in zebrafish	neuroscience	0	neuroscience	0	4
162	Fragmentation of Rods by Cascading Cracks: Why Spaghetti Does Not Break in Half	physics	1	exact_eng	1	2
1392	A Generalization of the Ham Sandwich Theorem.	cs	1	exact_eng	0	2
2394	Acoustical signals in the dance language of the giant honeybee, Apis dorsata	bio_env	0	bio_env	0	1
2622	Increased amygdala activation is related to heart rate during emotion processing in adolescent subjects	neuroscience	0	neuroscience	0	4
1541	The Death of Wolfgang Amadeus Mozart: An Epidemiologic Perspective	medicine	1	medicine	0	3
1974	Ablation of Atrial-Ventricular Junction Tissues via the Coronary Sinus Using Cryo Balloon Technology	medicine	0	medicine	0	3
3007	Large-Scale Traveling Waves in EEG Activity Following Eye Movement	neuroscience	0	neuroscience	0	4
682	The Possibility of Unicorns and Modal Logic	mathematics	1	exact_eng	0	2
1449	Two-dimensional Atomic Crystals	physics	1	exact_eng	0	2
3287	Optimal Ternary Constant-Composition Codes with Weight Four and Distance Six	exact_eng	0	exact_eng	0	2
807	Hotspots' for aggression in licensed drinking venues.	psychology	1	neuroscience	0	4
2092	Sarnicola air-visco bubble technique in deep anterior lamellar keratoplasty.	medicine	0	medicine	0	3
1378	Float, Explode or Sink: Postmortem Fate of Lung-breathing Marine Vertebrates	biology	1	bio_env	0	1
2925	Association of DISC1 Polymorphisms with Late-Onset Alzheimer’s Disease in Northern Han Chinese	neuroscience	0	neuroscience	0	4
1364	Gossip, Humor, and the Art of Becoming an Intimate of Jesus	humanities	1	neuroscience	0	4
2118	Pattern of relapse and progression after autologous SCT as upfront treatment for multiple myeloma	medicine	0	medicine	0	3
122	Beetles on the Bottle: Male Buprestids Mistake Stubbiesfor Females (Coleoptera)	biology	1	bio_env	1	1
885	Machiavellianism Scores and Self-Rated Performance of Automobile Salespersons	psychology	1	neuroscience	0	4
296	Early evidence for travel with infectious diseases along the Silk Road: Intestinal parasites from 2000 year-old personal hygiene sticks in a latrine at Xuanquanzhi Relay Station in China	humanities	1	medicine	0	3
3005	Constructing representations of spatial location from briefly presented displays	neuroscience	0	neuroscience	0	4
3301	A Parallel Pruned Bit-Reversal Interleaver	exact_eng	0	exact_eng	0	2
1943	Changes in behavior as an early symptom of renovascular hypertension in children	medicine	0	medicine	0	3
3215	Incorporation of the International Spinal Cord Injury Data Set elements into the National Institute of Neurological Disorders and Stroke Common Data Elements	neuroscience	0	neuroscience	0	4
3004	Learning about Time: Plastic Changes and Interindividual Brain Differences	neuroscience	0	neuroscience	0	4
3182	Manipulating color and other visual information influences picture naming at different levels of processing: Evidence from Alzheimer subjects and normal controls	neuroscience	0	neuroscience	0	4
1575	Auctioneer's Jaw: A Case of Occupational Oromandibular Hemidystonia.	medicine	1	medicine	0	3
2983	Grief and joy: emotion word comprehension in the dementias.	neuroscience	0	neuroscience	0	4
2891	Memory for emotionally provocative words in alexithymia: A role for stimulus relevance	neuroscience	0	neuroscience	0	4
1602	Detecting Emotion in Voice Signals in a Call Center	psychology	1	neuroscience	0	4
1945	Peroral endoscopic dual myotomy (dual POEM) for achalasia with severe esophageal dilatation.	medicine	0	medicine	0	3
94	Ecological Traps for Dragonflies in a Cemetery: The Attraction of Sympetrum species (Odonata: Libellulidae) by Horizontally Polarizing Black Grave-stones	biology	1	bio_env	1	1
2388	Shallow-water benthic hydroids from Tethys Bay (Terra Nova Bay, Ross Sea, Antarctica)	bio_env	0	bio_env	0	1
970	Toxic sock syndrome	medicine	1	medicine	0	3
1773	Improving intravenous fluid therapy in children with gastroenteritis	medicine	0	medicine	0	3
676	Panty Hose-Pants Disease	medicine	1	medicine	0	3
3274	The scholarly transition of female academics at the University of Granada (1975-1990)	exact_eng	0	exact_eng	0	2
1030	Amount of Ingested Custard Dessert as Affected by its Color Odor and Texture.	medicine	1	medicine	0	3
468	Analysis of data from Reichler's (1979) The Baseball Encyclopedia: right-handed pitchers are taller and heavier than left-handed pitchers	psychology	1	neuroscience	0	4
2731	Impact of stimulus signal-to-noise ratio on prepulse inhibition of acoustic startle.	neuroscience	0	neuroscience	0	4
2239	Passive smoking.	medicine	0	medicine	0	3
1085	Who Do You Look Like? Evidence for the Existence of Facial Stereotypes for Male Names.	psychology	1	neuroscience	0	4
1262	The Cow with Zits.	medicine	1	medicine	0	3
2022	Acute lymphoblastic leukaemia--a study of immunophenotypes.	medicine	0	medicine	0	3
854	Private traits and attributes are predictable from digital records of human behavior	psychology	1	neuroscience	0	4
1545	Sideways walking: preferred is slow, slow is optimal, and optimal is expensive.	cs	1	exact_eng	0	2
1542	Money as Tool, Money as Drug: The Biological psychology of a Strong Incentive.	psychology	1	neuroscience	0	4
1970	Biases in Studying Gestational Weight Gain and Infant Mortality in US Birth Certificates	medicine	0	medicine	0	3
2655	Zebra finches are able to learn affixation-like patterns	neuroscience	0	neuroscience	0	4
1005	Inappropriate Fiddling with Statistical Analyses to Obtain a Desirable P-value: Tests to Detect its Presence in Published Literature	mathematics	1	exact_eng	0	2
48	Physics takes the biscuit	physics	1	exact_eng	1	2
464	Bach, but not heavy metal is good for heart patients	medicine	1	medicine	0	3
1294	Kangaroo Care Modifies Preterm Infant Heart Rate Variability in Response to Heel Stick Pain: Pilot Study	medicine	1	medicine	0	3
462	A Moist Crevice for Word Aversion: In Semantics Not Sounds	psychology	1	neuroscience	0	4
650	"Another Family with the ""Habsburg Jaw"""	medicine	1	medicine	0	3
2741	The combined role of serotonin and interleukin-6 as biomarker for autism	neuroscience	0	neuroscience	0	4
1069	Pacemaker Explosions in Crematoria: Problems and Possible Solutions	medicine	1	medicine	0	3
2190	HPV-Impfung bei HPV-gefährdetem Personal?	medicine	0	medicine	0	3
3302	Power positions in cardiology publications	exact_eng	0	exact_eng	0	2
1639	Differing relationship outcomes when sex happens before, on, or after first dates.	psychology	1	neuroscience	0	4
2059	Effects of oxymetazoline on isolated rat’s tracheal smooth muscle	medicine	0	medicine	0	3
2559	Dynamics of an adaptive higher-order Cohen-Grossberg model	neuroscience	0	neuroscience	0	4
319	Characterization of the key aroma compounds in beef and pork vegetable gravies a la chef by application of the aroma extract dilution analysis.	chemistry	1	neuroscience	0	4
973	Obesity and Crime: Is There a Relationship?	economics	1	neuroscience	0	4
3371	An Integrated Approach for Power System Restoration Planning	exact_eng	0	exact_eng	0	2
89	An Onion Enzyme that Makes the Eyes Water	chemistry	1	bio_env	1	1
2249	Expert’s comment concerning Grand Rounds case entitled “Paraspinal hibernoma: Grand Round presentation of a rare benign adipocytic tumor” by S. Ghailane et al. (Eur Spine J; 2017: DOI 10.1007/s00586-017-5124-5)	medicine	0	medicine	0	3
2238	Invited commentary	medicine	0	medicine	0	3
3093	Active blockage and rest position nystagmus: electromyographic demonstration of two types of ocular induced head-turn	neuroscience	0	neuroscience	0	4
124	Induction and Potentiation of Parturition in Fingernail Clams (Sphaerium striatinum) by Selective Serotonin Re-uptake Inhibitors (SSRIs)	biology	1	bio_env	1	1
845	How to Choose a Seat in Theatres: Always Sit on the Right Side?	mathematics	1	exact_eng	0	2
228	Disco Fever: Epidemic Meningococcal Disease in Northeastern Argentina Associated With Disco Patronage.	medicine	1	medicine	0	3
1167	Penile Sufficiency: An Operational Definition.	medicine	1	medicine	0	3
529	High-speed video analysis of head-first and feet-first sliding techniques in collegiate baseball players	cs	1	exact_eng	0	2
1217	Digit Ratio (2D:4D) Predicts Sporting Success among Female Fencers Independent from Physical, Experience, and Personality Factors	medicine	1	medicine	0	3
751	Don't look back; something might be gaining on you.	medicine	1	medicine	0	3
800	Higher Income Is Associated With Less Daily Sadness but not More Daily Happiness	psychology	1	neuroscience	0	4
1940	Biochemical characterization ofSerratia liquefaciens sensu stricto, Serratia proteamaculans, andSerratia grimesii sp. nov.	medicine	0	medicine	0	3
2165	Differential Effects of Glycoprotein IIb/IIIa Antagonists on Platelet Microaggregate and Macroaggregate Formation and Effect of Anticoagulant on Antagonist Potency Implications for Assay Methodology and Comparison of Different Antagonists	medicine	0	medicine	0	3
3331	Constraints on Analogical Inference	exact_eng	0	exact_eng	0	2
2376	Dense macrophytes influence the horizontal distribution of fish in floodplain lakes	bio_env	0	bio_env	0	1
1485	Fictional privacy among Facebook users.	psychology	1	neuroscience	0	4
2434	Inhibitory Effect of Termite Fecal Pellets on Fungal Spore Germination	bio_env	0	bio_env	0	1
1438	Some Investigations into Motivation in the Domestic Fowl.	biology	1	bio_env	0	1
2811	Single neuron electrophysiology of transcranial magnetic stimulation. I. Passive responses	neuroscience	0	neuroscience	0	4
63	Spontaneous Knotting of an Agitated String	physics	1	exact_eng	1	2
478	Analgesic Effects of Alcohol: A Systematic Review and Meta-Analysis of Controlled Experimental Studies in Healthy Participants	medicine	1	medicine	0	3
2290	Somatic embryogenesis and plant regeneration in myrtle (Myrtaceae)	bio_env	0	bio_env	0	1
847	Can the garden slug live in the human stomach?	medicine	1	medicine	0	3
2057	The economics of vaccination in low- and middle-income countries.	medicine	0	medicine	0	3
1221	Exponential Nonnegativity on the Ice Cream Cone	mathematics	1	exact_eng	0	2
2610	The role of TRPV1 receptors in pain evoked by noxious thermal and chemical stimuli	neuroscience	0	neuroscience	0	4
386	Intoxication with bourbon versus vodka: effects on hangover, sleep, and next-day neurocognitive performance in young adults.	medicine	1	medicine	0	3
3264	An AMR-Based Three-Phase Current Sensor for Smart Grid Applications	exact_eng	0	exact_eng	0	2
370	The Mechanics of Large Bubbles Rising Through Liquids and Through Liquids in Tubes.	physics	1	exact_eng	0	2
1807	Turning the corner with the flash–lag illusion	medicine	0	medicine	0	3
3194	Visualizing presynaptic function	neuroscience	0	neuroscience	0	4
2595	Neural correlates of regional EEG power change	neuroscience	0	neuroscience	0	4
110	"Harassing, Annoying, and ""Bad Guy"" Identifying Chemicals"	chemistry	1	neuroscience	1	4
2854	Initiation of smooth-pursuit eye movements by real and illusory contours	neuroscience	0	neuroscience	0	4
1209	Historiography for the New Millennium: Adventures in Accounting and Management	humanities	1	neuroscience	0	4
164	Limburger Cheese as an Attractant for the Malaria Mosquito Anopheles gambiae s.s.	biology	1	bio_env	1	1
2994	Prefrontal synaptic markers of cocaine addiction-like behavior in rats	neuroscience	0	neuroscience	0	4
1109	Jesus Potter Harry Christ	humanities	1	neuroscience	0	4
1414	Quantification of pizza baking properties of different cheeses, and their correlation with cheese functionality.	chemistry	1	exact_eng	0	2
3350	New Methods of Fuzzy Sampled-Data Control for Stabilization of Chaotic Systems	exact_eng	0	exact_eng	0	2
1492	Cow Dung Ingestion and Inhalation Dependence: A Case Report	medicine	1	medicine	0	3
1499	Assessing preferences of beach users for certain aspects of weather and ocean conditions: case studies from Australia.	psychology	1	neuroscience	0	4
2643	The limits of a localized account of conceptual knowledge: Reply to Kiefer and Spitzer	neuroscience	0	neuroscience	0	4
2753	Weeding out bad waves: towards selective cannabinoid circuit control in epilepsy	neuroscience	0	neuroscience	0	4
1386	The Magnetic Compass of Domestic Chickens, Gallus gallus.	biology	1	bio_env	0	1
1444	"The Case of ""Judge Nodd"" and Other Sleeping Judges: Media, Society, and Judicial Sleepiness"	medicine	1	medicine	0	3
849	The Moral Behavior of Ethicists: Peer Opinion.	humanities	1	neuroscience	0	4
2973	Broca's Area and the Hierarchical Organization of Human Behavior	neuroscience	0	neuroscience	0	4
795	Tinder Lies	humanities	1	neuroscience	0	4
1151	Epidemiology of lawnmower-related injuries in children: A 10-year review	medicine	1	medicine	0	3
3163	Modulation of neuronal activity in CNS pain pathways following propofol administration in rats: Fos and EEG analysis	neuroscience	0	neuroscience	0	4
2857	Modulation of cognitive processing by emotional valence studied through event-related potentials in humans	neuroscience	0	neuroscience	0	4
2385	Modelling the Long-Term Stabilization of Carbon from Maize in a Silty Soil	bio_env	0	bio_env	0	1
887	The odors of the human vagina.	medicine	1	medicine	0	3
2433	A hitherto unknown hybridization between Chilean and South Polar skua	bio_env	0	bio_env	0	1
1921	Efficacy and complications of the gianturco-Z tracheobronchial stent for malignant airway stenosis	medicine	0	medicine	0	3
295	The Benslimane's Artistic Model for Leg Beauty.	psychology	1	neuroscience	0	4
486	Intimate relationships with Artificial Partners	psychology	1	neuroscience	0	4
2611	Controlled categorisation processing in brand extension evaluation by Indo-European language speakers. An ERP study	neuroscience	0	neuroscience	0	4
3244	Numerical method for general mixed quasi-variational inequalities	exact_eng	0	exact_eng	0	2
775	Sexual Frequency Predicts Greater Well-Being, But More is Not Always Better	psychology	1	neuroscience	0	4
1062	Review of Deep Oil Spill Modeling Activity Supported by the Deep Spill JIP and Offshore Operators Committee	chemistry	1	exact_eng	0	2
881	Beards, baldness, and sweat secretion.	medicine	1	medicine	0	3
1366	Becoming a vampire without being bitten: the narrative collective-assimilation hypothesis.	psychology	1	neuroscience	0	4
2621	Work-related social support modulates effects of early life stress on limbic reactivity during stress	neuroscience	0	neuroscience	0	4
1084	Antipodean Automobility and Crash: Treachery, Trespass and Transformation of the Open Road.	humanities	1	exact_eng	0	2
1183	Use of Fluoxetine to Treat Dominance Aggression in Dogs	medicine	1	medicine	0	3
695	Exposure to the American flag polarizes democratic-republican ideologies.	psychology	1	neuroscience	0	4
1224	The Influence of Bars on Nuclear Activity	physics	1	exact_eng	0	2
774	Disgust Sensitivity and Meat Consumption: A Test of an Emotivist Account of Moral Vegetarianism	psychology	1	neuroscience	0	4
1277	Securing Paternity by Mutilating Female Genitalia in Spiders	genetics	1	medicine	0	3
364	Olfactory discrimination ability of Asian elephants (Elephas maximus) for structurally related odorants.	biology	1	bio_env	0	1
1928	Leptin, a possible cause for regulatory T cell loss in fatty liver?	medicine	0	medicine	0	3
1983	Precision of bone density and micro-architectural properties at the distal radius and tibia in children: an HR-pQCT study	medicine	0	medicine	0	3
1147	Carbon Monoxide: To Boldly Go Where NO Has Gone Before	humanities	1	bio_env	0	1
694	Making of the Body: Cultural History of Underwear in Soviet Russia.	humanities	1	neuroscience	0	4
867	Long-lasting Lipsticks and Latent Prints	humanities	1	neuroscience	0	4
2142	Higher myocardial strain rates during isovolumic relaxation phase than during ejection characterize acutely ischemic myocardium.	medicine	0	medicine	0	3
897	Head-Mounted Eye Tracking of a Chimpanzee under Naturalistic Conditions	medicine	1	medicine	0	3
231	How academics face the world: a study of 5829 homepage pictures.	psychology	1	neuroscience	0	4
3160	Erratum to : 'New variations on the derivation of spectro-temporal receptive fields for primary auditory afferent axons'	neuroscience	0	neuroscience	0	4
3184	The effects of cutting solutions on the viability of GABAergic interneurons in cerebral cortical slices of adult mice	neuroscience	0	neuroscience	0	4
3180	Polymorphisms in SREBF1 and SREBF2, two antipsychotic-activated transcription factors controlling cellular lipogenesis, are associated with schizophrenia in German and Scandinavian samples	neuroscience	0	neuroscience	0	4
273	The Tie retraction syndrome.	medicine	1	medicine	0	3
860	Three Centuries of Women's Dress Fashions: A Quantitative Analysis.	humanities	1	neuroscience	0	4
217	Interesting in- and outpatient attendances at Hogwarts Infirmary and St Mungo's Hospital for magical maladies.	medicine	1	medicine	0	3
2841	Cortical and Subcortical Contributions to Short-Term Memory for Orienting Movements	neuroscience	0	neuroscience	0	4
2472	Can Mediterranean durum wheat landraces contribute to improved grain quality attributes in modern cultivars?	bio_env	0	bio_env	0	1
1572	Ocular injury from a rooster attack	medicine	1	medicine	0	3
2846	The extrastriate body area is involved in illusory limb ownership	neuroscience	0	neuroscience	0	4
2488	Predispersal seed predation in Acacia macrostachya, its impact on seed viability, and germination responses to scarification and dry heat treatments	bio_env	0	bio_env	0	1
1537	St. Ephrem on the Scent of Salvation	humanities	1	neuroscience	0	4
2274	Iodine deficiency: an ancient problem in a modern world.	bio_env	0	bio_env	0	1
511	College Admissions and the Stability of Marriage	mathematics	1	exact_eng	0	2
598	the hazards of Halloween	medicine	1	medicine	0	3
2519	Motor Learning with Unstable Neural Representations	neuroscience	0	neuroscience	0	4
98	A Preliminary Survey of Rhinotillexomania in an Adolescent Sample for their probing medical discovery that nose picking is a common activity among adolescents.	medicine	1	medicine	1	3
483	The Edibility of Birds.	biology	1	bio_env	0	1
2083	New tumor ablation techniques for cancer treatment (microwave, electroporation).	medicine	0	medicine	0	3
1870	Safety, Reliability, and Validity of a Physiologic Definition of Bronchopulmonary Dysplasia	medicine	0	medicine	0	3
1113	Discovering Interesting Holes in Data.	cs	1	exact_eng	0	2
2997	Precentral unit activity related to control of arm movements	neuroscience	0	neuroscience	0	4
2874	Cluster-based spike detection algorithm adapts to interpatient and intrapatient variation in spike morphology	neuroscience	0	neuroscience	0	4
2658	Scaling of the extrastriate neural response to symmetry	neuroscience	0	neuroscience	0	4
2740	Role of myelin plasticity in oscillations and synchrony of neuronal activity	neuroscience	0	neuroscience	0	4
312	The Ratio of 2nd to 4th Digit Length: A New Predictor of Disease Predisposition?	medicine	1	medicine	0	3
583	Cognitive and psychomotor effects in males after smoking a combination of tobacco and cannabis containing up to 69 mg delta-9-tetrahydrocannabinol (THC).	medicine	1	medicine	0	3
3213	Intracerebroventricular injections of the enteric bacterial metabolic product propionic acid impair cognition and sensorimotor ability in the Long–Evans rat: Further development of a rodent model of autism	neuroscience	0	neuroscience	0	4
3312	Scale-Space Behavior of Planar-Curve Corners	exact_eng	0	exact_eng	0	2
489	Randomized Controlled Trial of Music During Kangaroo Care on Maternal State Anxiety and Preterm Infants	medicine	1	medicine	0	3
1772	Anatomic study of the tricuspid valve in children	medicine	0	medicine	0	3
1597	A farewell to arm	medicine	1	medicine	0	3
18	An Ecological Study of Glee in Small Groups of Preschool Children	psychology	1	neuroscience	1	4
2342	Subgroups in theHordeum patagonicum complex (Poaceae)	bio_env	0	bio_env	0	1
19	Will Humans Swim Faster or Slower in Syrup?	chemistry	1	neuroscience	1	4
965	Clearing the Supermarket Shopping Cart: An Informal Look.	psychology	1	neuroscience	0	4
3207	A new method to study sensory modulation of locomotor networks by activation of thermosensitive cutaneous afferents using a hindlimb attached spinal cord preparation	neuroscience	0	neuroscience	0	4
1744	A reinforced clear retainer for the mixed dentition.	medicine	0	medicine	0	3
2958	Inferring eye position from populations of lateral intraparietal neurons	neuroscience	0	neuroscience	0	4
3134	Proteolysis of filament proteins in glial and neuronal cells afterIn vivo stimulation of hippocampal NMDA receptors	neuroscience	0	neuroscience	0	4
1947	Bone Mineral Density and Body Composition in Ulcerative Colitis: A Six-Year Follow-up	medicine	0	medicine	0	3
1696	Did Humans Invent Music?	psychology	1	neuroscience	0	4
1855	Marked First-Degree Atrioventricular Block and Pseudo-Pacemaker Syndrome in a Pediatric Patient	medicine	0	medicine	0	3
1318	Dentists make larger holes in teeth than they need to if the teeth present a visual illusion of size.	medicine	1	medicine	0	3
782	Spook house sporotrichosis. A point-source outbreak of sporotrichosis associated with hay bale props in a Halloween haunted-house	humanities	1	neuroscience	0	4
229	Emotion Recognition in Speech Signal: Experimental Study Development and Application	psychology	1	neuroscience	0	4
2148	Relationship between human development and disappearance of unusually large von Willebrand factor multimers from plasma	medicine	0	medicine	0	3
405	Death feigning in the face of sexual cannibalism.	biology	1	bio_env	0	1
2087	Climate change and the diversity of its health effects	medicine	0	medicine	0	3
635	Accounting for Taste: Prototypes that Predict Preference.	economics	1	neuroscience	0	4
803	Measuring the Distribution of Spitefulness	psychology	1	neuroscience	0	4
338	Prophylactic treatment of jellyfish stings--a randomised trial.	medicine	1	medicine	0	3
589	Influence of leisure activity on the incidence of Alzheimer's Disease.	medicine	1	medicine	0	3
422	Playing 'Tetris' reduces the strength, frequency and vividness of naturally occurring cravings.	psychology	1	neuroscience	0	4
243	A Bayesian Approach to Wiggle-Matching	humanities	1	neuroscience	0	4
1630	Outstanding Memories: The Positive and Negative Effects of Nudes on Memory.	psychology	1	neuroscience	0	4
3400	Carbon Nanotubes Bundled Interconnects: Design Hints Based on Frequency- and Time-Domain Crosstalk Analyses	exact_eng	0	exact_eng	0	2
1570	Effects of Milking Frequency on Lying Down and Getting Up Behaviour of Dairy Cows.	biology	1	bio_env	0	1
857	Growth of Graphene from Food, Insects, and Waste	chemistry	1	bio_env	0	1
2887	Proficiency Differences in Syntactic Processing of Monolingual Native Speakers Indexed by Event-related Potentials	neuroscience	0	neuroscience	0	4
1267	Valsalva Retinopathy Associated with Vigorous Dancing in a Discotheque.	medicine	1	medicine	0	3
334	It's 8 a.m.: do you know where your paradigm is?	humanities	1	neuroscience	0	4
2331	Novel inter-series hybrids in Solanum, section Petota	bio_env	0	bio_env	0	1
2029	Cutaneous vasculitis in non Hodgkin's lymphoma	medicine	0	medicine	0	3
3013	Are French networks different?	neuroscience	0	neuroscience	0	4
1442	Zip-related genital injury.	medicine	1	medicine	0	3
699	Mitigating Carnivore-Livestock Conflict in Europe: Lessons from Slovakia	biology	1	bio_env	0	1
1784	Validation of the “Perrier” Parathyroid Adenoma Location Nomenclature	medicine	0	medicine	0	3
3065	Virtual training: Making reality work?	neuroscience	0	neuroscience	0	4
683	Green Eggs and Ham.	cs	1	exact_eng	0	2
444	Digit Ratio (2D:4D) and Performance in Male Surfers	medicine	1	medicine	0	3
2093	Novel and efficient synthesis of N,N-dialkylamino-O-alkyl-2-(1-methyl-2-oxopropylidene)phosphorohydrazido oximes. Part 3.	medicine	0	medicine	0	3
2364	To design, build, and maintain perfect ponds for bluegills and anglers	bio_env	0	bio_env	0	1
251	Some Comparative Aspects of Yawning in Betta splendens, Homo sapiens, Panthera leo, and Papio sphinx.	psychology	1	neuroscience	0	4
262	Can Chlamydial Conjunctivitis Result from Direct Ejaculation into the Eye?	medicine	1	medicine	0	3
868	Asset Pricing with Garbage	economics	1	neuroscience	0	4
1243	Women's Bust Size and Men's Courtship Solicitation.	psychology	1	neuroscience	0	4
1018	Artificial sweeteners as potential tracers of municipal landfill leachate.	chemistry	1	bio_env	0	1
1207	Effects of Garlic Bread on Family Interactions.	psychology	1	neuroscience	0	4
1724	Spatial dynamics of urban populations of Lutzomyia longipalpis (Diptera: Psychodidae) in Caxias, State of Maranhão, Brazil.	medicine	0	medicine	0	3
2896	Binocular switch suppression: A new method for persistently rendering the visible ‘invisible’	neuroscience	0	neuroscience	0	4
1276	The effect of fastball backspin rate on baseball hitting accuracy	medicine	1	medicine	0	3
355	The Development of a Menstrual Distress Questionnaire	psychology	1	neuroscience	0	4
1622	Narcissism is a Bad Sign: CEO Signature Size Investment and Performance	economics	1	neuroscience	0	4
776	Pizza and Vegetables Don't Stick to the Endothelium	medicine	1	medicine	0	3
3082	Evidentiality in language and cognition	neuroscience	0	neuroscience	0	4
639	The Effects of Discotheque Dancing on Selected Physiological and Psychological Parameters of College Students.	psychology	1	neuroscience	0	4
1919	The impact of JNC-VI guidelines on treatment recommendations in the US population.	medicine	0	medicine	0	3
1578	The Palatability of Eggs and Birds: Mainly Based upon Observations of an Egg Panel.	biology	1	bio_env	0	1
2675	Establishing reference in language comprehension: An electrophysiological perspective	neuroscience	0	neuroscience	0	4
